Number,tweet_text,Tweets,Date,Sentiment,Score,Effective Sentiment Score,Score Cumulative
9070,This government loves to snoop  Pegasus,"['government', 'loves', 'snoop', 'pegasus']",01-09-2021,positive,0.680288076,0.180288076,478.663158
9033,This guy   made a very good research and a video about Pegasus NSO malware on this thread  ,"['guy', 'made', 'good', 'research', 'video', 'pegasus', 'nso', 'malware', 'thread']",01-09-2021,positive,0.851098955,0.351098955,479.0142569
8796,This is a pretty worthwhile iOS update even with iOS 15 right around the corner  pegasus exploit,"['pretty', 'worthwhile', 'ios', 'update', 'even', 'ios', '15', 'right', 'around', 'corner', 'pegasus', 'exploit']",01-09-2021,positive,0.882714272,0.382714272,479.3969712
8582,This is called caught red handed Pegasus ,"['called', 'caught', 'red', 'handed', 'pegasus']",01-09-2021,neutral,0.572058499,0.072058499,479.4690297
8426,This is for1 Who own an iPhone2 who believe Pegasus hackers dont know how to read new updated codesRest of us should know the reality of bathroom peeper and avoid all the cozy chatsPegasus PegasusSpyware iPhone Update ,"['for1', 'iphone2', 'believe', 'pegasus', 'hackers', 'dont', 'know', 'read', 'new', 'updated', 'codesrest', 'us', 'know', 'reality', 'bathroom', 'peeper', 'avoid', 'cozy', 'chatspegasus', 'pegasusspyware', 'iphone', 'update']",01-09-2021,neutral,0.513049543,0.013049543,479.4820793
9068,This is really ridiculous The Centre used Pegasus to target the opposition judges journalist and armed forces Really a big shame They were elected by the big majority of people and doing that shitPegasusSnoopgate ,"['really', 'ridiculous', 'centre', 'used', 'pegasus', 'target', 'opposition', 'judges', 'journalist', 'armed', 'forces', 'really', 'big', 'shame', 'elected', 'big', 'majority', 'people', 'shitpegasussnoopgate']",01-09-2021,negative,0.330605328,-0.169394672,479.3126846
8648,This is really worrying development There are more and more spyware developers and companies and it seems that they are not able handle in whose hands developed spywares ends up It is reasonable to ask is spyware industry out of control NSOGroup Pegasus spyware ,"['really', 'worrying', 'development', 'spyware', 'developers', 'companies', 'seems', 'able', 'handle', 'whose', 'hands', 'developed', 'spywares', 'ends', 'reasonable', 'ask', 'spyware', 'industry', 'control', 'nsogroup', 'pegasus', 'spyware']",01-09-2021,negative,0.028026596,-0.471973404,478.8407112
8980,This is the power of lord SriRam that MahishSisodia who was seeking an university instead of Ram Mandir in Ayodhya turned Ram Bhakt SuddenlyRahulGandhi turned a Kashmiripandit bcoz UttarPradeshElections2022 is nearAbbaJaan YogiAdityanath UttarPradesh Pegasus People  ,"['power', 'lord', 'sriram', 'mahishsisodia', 'seeking', 'university', 'instead', 'ram', 'mandir', 'ayodhya', 'turned', 'ram', 'bhakt', 'suddenlyrahulgandhi', 'turned', 'kashmiripandit', 'bcoz', 'uttarpradeshelections2022', 'nearabbajaan', 'yogiadityanath', 'uttarpradesh', 'pegasus', 'people']",01-09-2021,neutral,0.588001609,0.088001609,478.9287128
8431,This is the right move for Apple to quickly patch these vulnerabilities used by the NSO Group Pegasus Spyware I hope Apple remains consistent and doesnt pursue installing their own spyware onto devices privacy cybersecurity ,"['right', 'move', 'apple', 'quickly', 'patch', 'vulnerabilities', 'used', 'nso', 'group', 'pegasus', 'spyware', 'hope', 'apple', 'remains', 'consistent', 'doesnt', 'pursue', 'installing', 'spyware', 'onto', 'devices', 'privacy', 'cybersecurity']",01-09-2021,negative,0.437342733,-0.062657267,478.8660555
8680,this is true we know the abuses of Pegasus almost exclusively because of human rights researcherstechnologists and journalists  not government oversight not company disclosure global spyware is a lawless industry that affects us all ,"['true', 'know', 'abuses', 'pegasus', 'almost', 'exclusively', 'human', 'rights', 'researcherstechnologists', 'journalists', 'government', 'oversight', 'company', 'disclosure', 'global', 'spyware', 'lawless', 'industry', 'affects', 'us']",01-09-2021,negative,0.110567138,-0.389432862,478.4766227
8670,This new iOS update is said to keep Pegasus spyware away from iPhones Hmm ,"['new', 'ios', 'update', 'said', 'keep', 'pegasus', 'spyware', 'away', 'iphones', 'hmm']",01-09-2021,neutral,0.485672742,-0.014327258,478.4622954
8512,This spyware can do everything an iPhone user can do on their device and moreCyberSecurity Pegasus ,"['spyware', 'everything', 'iphone', 'user', 'device', 'morecybersecurity', 'pegasus']",01-09-2021,positive,0.603816628,0.103816628,478.566112
8709,Thread  The Tribune Front Page StoriesWas Pegasus used illegally asks SC after Centre refuses to file additional affidavit  satya,"['thread', 'tribune', 'front', 'page', 'storieswas', 'pegasus', 'used', 'illegally', 'asks', 'sc', 'centre', 'refuses', 'file', 'additional', 'affidavit', 'satya']",01-09-2021,positive,0.668247223,0.168247223,478.7343593
9257,Time to call CJI motabhai PegasusSnoopgate Pegasus ,"['time', 'call', 'cji', 'motabhai', 'pegasussnoopgate', 'pegasus']",01-09-2021,positive,0.646035016,0.146035016,478.8803943
9599,Time to speak about Pegasus Till a decisive end,"['time', 'speak', 'pegasus', 'till', 'decisive', 'end']",01-09-2021,positive,0.652447641,0.152447641,479.0328419
8295,Time to update your Apple devices Researchers discovered noclick zeroday exploits being used to push spyware onto devices of unsuspecting users  Apple iPhone iOS ForcedEntry Pegasus zeroday ,"['time', 'update', 'apple', 'devices', 'researchers', 'discovered', 'noclick', 'zeroday', 'exploits', 'used', 'push', 'spyware', 'onto', 'devices', 'unsuspecting', 'users', 'apple', 'iphone', 'ios', 'forcedentry', 'pegasus', 'zeroday']",01-09-2021,neutral,0.526950002,0.026950002,479.0597919
8061,Time to update your Apple devices Researchers discovered noclick zeroday exploits being used to push spyware onto devices of unsuspecting users Apple iPhone iOS ForcedEntry Pegasus zeroday  ,"['time', 'update', 'apple', 'devices', 'researchers', 'discovered', 'noclick', 'zeroday', 'exploits', 'used', 'push', 'spyware', 'onto', 'devices', 'unsuspecting', 'users', 'apple', 'iphone', 'ios', 'forcedentry', 'pegasus', 'zeroday']",01-09-2021,neutral,0.526950002,0.026950002,479.0867419
8321,Time to update your Apple devices Researchers discovered noclick zeroday exploits being used to push spyware onto devices of unsuspecting users Apple iPhone iOS ForcedEntry Pegasus zeroday  ,"['time', 'update', 'apple', 'devices', 'researchers', 'discovered', 'noclick', 'zeroday', 'exploits', 'used', 'push', 'spyware', 'onto', 'devices', 'unsuspecting', 'users', 'apple', 'iphone', 'ios', 'forcedentry', 'pegasus', 'zeroday']",01-09-2021,neutral,0.526950002,0.026950002,479.1136919
8306,Time to update your Apple devices Researchers discovered noclick zeroday exploits being used to push spyware onto devices of unsuspecting users Apple iPhone iOS ForcedEntry Pegasus zeroday Defenders Cybersecurity ,"['time', 'update', 'apple', 'devices', 'researchers', 'discovered', 'noclick', 'zeroday', 'exploits', 'used', 'push', 'spyware', 'onto', 'devices', 'unsuspecting', 'users', 'apple', 'iphone', 'ios', 'forcedentry', 'pegasus', 'zeroday', 'defenders', 'cybersecurity']",01-09-2021,neutral,0.50983417,0.00983417,479.1235261
7934,Time to update your Apple devices Researchers discovered noclick zeroday exploits being used to push spyware onto devices of unsuspecting users Apple iPhone iOS ForcedEntry Pegasus zeroday Update Vulnerability ,"['time', 'update', 'apple', 'devices', 'researchers', 'discovered', 'noclick', 'zeroday', 'exploits', 'used', 'push', 'spyware', 'onto', 'devices', 'unsuspecting', 'users', 'apple', 'iphone', 'ios', 'forcedentry', 'pegasus', 'zeroday', 'update', 'vulnerability']",01-09-2021,neutral,0.526950002,0.026950002,479.1504761
8449,Time to update your iPhone to 148  There is a nasty security vulnerability it fixes pegasus zeroday   ,"['time', 'update', 'iphone', '148', 'nasty', 'security', 'vulnerability', 'fixes', 'pegasus', 'zeroday']",01-09-2021,negative,0.427412599,-0.072587401,479.0778887
9657,To steal our data they do not need Pegasus Just send in the IT goons NewsLaundry Newsclick,"['steal', 'data', 'need', 'pegasus', 'send', 'goons', 'newslaundry', 'newsclick']",01-09-2021,negative,0.337717563,-0.162282437,478.9156063
8421,TODAY AntiSocial Media SocialMedia Facebook HunterBiden Twitter Litecoin TuckerCarlson NikkiMinaj AntiVax COVID19 Ivermectin Biden Pegasus iPhone Manchin CaliforniaRecall Blinken Norway Germany Merkel Russia ClimateChange MetGala,"['today', 'antisocial', 'media', 'socialmedia', 'facebook', 'hunterbiden', 'twitter', 'litecoin', 'tuckercarlson', 'nikkiminaj', 'antivax', 'covid19', 'ivermectin', 'biden', 'pegasus', 'iphone', 'manchin', 'californiarecall', 'blinken', 'norway', 'germany', 'merkel', 'russia', 'climatechange', 'metgala']",01-09-2021,positive,0.613666117,0.113666117,479.0292724
9773,Today the EUs new rules on export controls of surveillance tech came into force    inter are calling for them to be robustly implemented amp an investigation of EU member states role in the Pegasus spyware affair ,"['today', 'eus', 'new', 'rules', 'export', 'controls', 'surveillance', 'tech', 'came', 'force', 'inter', 'calling', 'robustly', 'implemented', 'amp', 'investigation', 'eu', 'member', 'states', 'role', 'pegasus', 'spyware', 'affair']",01-09-2021,positive,0.732251108,0.232251108,479.2615235
8507,Todays GK  September 13 2021  Drishti IAS EnglishWatch Video TharDesert NATGRID Pegasus DrishtiIASEnglish ,"['todays', 'gk', 'september', '13', '2021', 'drishti', 'ias', 'englishwatch', 'video', 'thardesert', 'natgrid', 'pegasus', 'drishtiiasenglish']",01-09-2021,positive,0.680028856,0.180028856,479.4415523
8185,Todays GK  September 14 2021  Drishti IAS EnglishWatch Video TharDesert NATGRID Pegasus DrishtiIASEnglish ,"['todays', 'gk', 'september', '14', '2021', 'drishti', 'ias', 'englishwatch', 'video', 'thardesert', 'natgrid', 'pegasus', 'drishtiiasenglish']",01-09-2021,positive,0.680028856,0.180028856,479.6215812
9826,Totally fine PegasusDT Pegasus ,"['totally', 'fine', 'pegasusdt', 'pegasus']",01-09-2021,positive,0.697177589,0.197177589,479.8187588
8759,Tried to get wife to update her iOS to stop the Pegasus spyware but she muttered something about her cousins friends balls and said shed pray on it ,"['tried', 'get', 'wife', 'update', 'ios', 'stop', 'pegasus', 'spyware', 'muttered', 'something', 'cousins', 'friends', 'balls', 'said', 'shed', 'pray']",01-09-2021,negative,0.139856383,-0.360143617,479.4586152
9134,Tushar Mehta in effect admitted that we are using pegasus,"['tushar', 'mehta', 'effect', 'admitted', 'using', 'pegasus']",01-09-2021,positive,0.696247101,0.196247101,479.6548623
9450,Tushar Mehta should add a few s to his name after each Pegasus hearing PegasusSnoopgate ,"['tushar', 'mehta', 'add', 'name', 'pegasus', 'hearing', 'pegasussnoopgate']",01-09-2021,positive,0.834392309,0.334392309,479.9892546
8961,Two years in the future I can almost see a headline that goes like Its been two years what happened to Pegasus investigation The sad part about it all is that indeed nothing will happenPegasusSnoopgate,"['two', 'years', 'future', 'almost', 'see', 'headline', 'goes', 'like', 'two', 'years', 'happened', 'pegasus', 'investigation', 'sad', 'part', 'indeed', 'nothing', 'happenpegasussnoopgate']",01-09-2021,negative,0.09707202,-0.40292798,479.5863266
9066,U democratic means adopted by Hum Do Humare Do sarkar has become a norm which common citizens have gradually accepted Pegasus is a test of SC and future of Indias democracy,"['u', 'democratic', 'means', 'adopted', 'hum', 'humare', 'sarkar', 'become', 'norm', 'common', 'citizens', 'gradually', 'accepted', 'pegasus', 'test', 'sc', 'future', 'indias', 'democracy']",01-09-2021,negative,0.400693536,-0.099306464,479.4870201
8110,UE The reports that the Hungarian government used Pegasus spyware are very troubling,"['ue', 'reports', 'hungarian', 'government', 'used', 'pegasus', 'spyware', 'troubling']",01-09-2021,positive,0.612532258,0.112532258,479.5995524
8645,UmarKhalid has successfully spent one year in JailThe main accused of Northeast Delhi riots who was later charged under the stringent Unlawful ActivitiesHe was involved in JNU sedition row too YogiAdityanath AbbaJaan Pegasus ,"['umarkhalid', 'successfully', 'spent', 'one', 'year', 'jailthe', 'main', 'accused', 'northeast', 'delhi', 'riots', 'later', 'charged', 'stringent', 'unlawful', 'activitieshe', 'involved', 'jnu', 'sedition', 'row', 'yogiadityanath', 'abbajaan', 'pegasus']",01-09-2021,negative,0.355447173,-0.144552827,479.4549996
8381,UN experts call for a moratorium on sale of surveillance technologyNSOs Pegasus is part of Israels apartheid regime that fieldtests such technology on Palestinians and enables repression globallyMilitaryEmbargo now,"['un', 'experts', 'call', 'moratorium', 'sale', 'surveillance', 'technologynsos', 'pegasus', 'part', 'israels', 'apartheid', 'regime', 'fieldtests', 'technology', 'palestinians', 'enables', 'repression', 'globallymilitaryembargo']",01-09-2021,neutral,0.597509384,0.097509384,479.5525089
8809,UN experts call for a moratorium on sale of surveillance technologys Pegasus is part of Israels apartheid regime that fieldtests such technology on Palestinians and enables repression globallyMilitaryEmbargo now,"['un', 'experts', 'call', 'moratorium', 'sale', 'surveillance', 'technologys', 'pegasus', 'part', 'israels', 'apartheid', 'regime', 'fieldtests', 'technology', 'palestinians', 'enables', 'repression', 'globallymilitaryembargo']",01-09-2021,positive,0.625997424,0.125997424,479.6785064
9364,Unbelievably brazen position Reading this update makes one feel that the ModiGovt places itself ABOVE THE LAW And believes tht it doesnt need to comply wth standards that uphold the constitutional rights of citizens Tht they are not answerable for any illegality Pegasus  ,"['unbelievably', 'brazen', 'position', 'reading', 'update', 'makes', 'one', 'feel', 'modigovt', 'places', 'law', 'believes', 'tht', 'doesnt', 'need', 'comply', 'wth', 'standards', 'uphold', 'constitutional', 'rights', 'citizens', 'tht', 'answerable', 'illegality', 'pegasus']",01-09-2021,negative,0.055951398,-0.444048602,479.2344578
